id,title,url,province,ISO8601,organization,people
2814347,"ขอนแก่นอ่วม ""ฝนตกหนัก"" กว่า 2 ชั่วโมง   หลายจุดน้ำท่วมขัง การจราจรติดขัด",https://www.thairath.co.th/news/local/2814347,,2024-09-14,ปภ.เขต 6อส.ขอนแก่น,พ . ต . ท .เมธี ศรีวันนา   ผกก.
2814347,"ขอนแก่นอ่วม ""ฝนตกหนัก"" กว่า 2 ชั่วโมง   หลายจุดน้ำท่วมขัง การจราจรติดขัด",https://www.thairath.co.th/news/local/2814347,,2024-09-14,สภ.เมืองขอนแก่น,พ . ต . ท .เมธี ศรีวันนา   ผกก.
2814347,"ขอนแก่นอ่วม ""ฝนตกหนัก"" กว่า 2 ชั่วโมง   หลายจุดน้ำท่วมขัง การจราจรติดขัด",https://www.thairath.co.th/news/local/2814347,,2024-09-14,.สภ.เมืองขอนแก่น,พ . ต . ท .เมธี ศรีวันนา   ผกก.
2814349,ชาวแม่สาย เร่งทำความสะอาดหลังน้ำเริ่มลด   พร้อมเปิดรับอาสาสมัครช่วยล้างดินโคลน,https://www.thairath.co.th/news/local/north/2814349,เชียงราย,2024-09-14,เทศบาล,
2814349,ชาวแม่สาย เร่งทำความสะอาดหลังน้ำเริ่มลด   พร้อมเปิดรับอาสาสมัครช่วยล้างดินโคลน,https://www.thairath.co.th/news/local/north/2814349,เชียงราย,2024-09-14,ปิยะพรตชด.มูลนิธิกู้ภัยเอกชน,
2814354,มุกดาหาร เตือนชาวบ้านริมโขง ติดตามสถานการณ์น้ำ   คาดจะเพิ่มขึ้นอีก 2 เมตร,https://www.thairath.co.th/news/local/northeast/2814354,มุกดาหาร,2024-09-14,สํานักงานป้องกันและบรรเทาสาธารณภัยจังหวัดมุกดาหาร,นายคมเพชร สีดามาตร์ | นายวรญาณ บุญณราช
2814354,มุกดาหาร เตือนชาวบ้านริมโขง ติดตามสถานการณ์น้ำ   คาดจะเพิ่มขึ้นอีก 2 เมตร,https://www.thairath.co.th/news/local/northeast/2814354,มุกดาหาร,2024-09-14,สํานักงานทรัพยากรน้ําแห่งชาติ,นายคมเพชร สีดามาตร์ | นายวรญาณ บุญณราช
2814373,"เทศบาลหนองคาย แจ้งงดจ่ายกระแสไฟบริเวณ ""ถนนประจักษ์""   หากน้ำขึ้นสูงอีก 20 ซม.",https://www.thairath.co.th/news/local/northeast/2814373,หนองคาย,2024-09-14,เทศบาล,
2814373,"เทศบาลหนองคาย แจ้งงดจ่ายกระแสไฟบริเวณ ""ถนนประจักษ์""   หากน้ำขึ้นสูงอีก 20 ซม.",https://www.thairath.co.th/news/local/northeast/2814373,หนองคาย,2024-09-14,เทศบาลเมืองหนองคาย,
2814373,"เทศบาลหนองคาย แจ้งงดจ่ายกระแสไฟบริเวณ ""ถนนประจักษ์""   หากน้ำขึ้นสูงอีก 20 ซม.",https://www.thairath.co.th/news/local/northeast/2814373,หนองคาย,2024-09-14,เทศบาลเมืองหนองคาย,
2814373,"เทศบาลหนองคาย แจ้งงดจ่ายกระแสไฟบริเวณ ""ถนนประจักษ์""   หากน้ำขึ้นสูงอีก 20 ซม.",https://www.thairath.co.th/news/local/northeast/2814373,หนองคาย,2024-09-14,เทศบาลเมือง,
2814373,"เทศบาลหนองคาย แจ้งงดจ่ายกระแสไฟบริเวณ ""ถนนประจักษ์""   หากน้ำขึ้นสูงอีก 20 ซม.",https://www.thairath.co.th/news/local/northeast/2814373,หนองคาย,2024-09-14,เทศบาลเมือง,
2814380,ทีมกู้ภัยลุยฝ่ากระแสน้ำเชี่ยว ส่งอาหาร-น้ำดื่ม   ให้ชาวบ้านในชุมชนเกาะทราย,https://www.thairath.co.th/news/local/north/2814380,เชียงราย,2024-09-14,ทีมตอบโต้ภัยพิบัติมูลนิธิเพชรเกษม,
2814380,ทีมกู้ภัยลุยฝ่ากระแสน้ำเชี่ยว ส่งอาหาร-น้ำดื่ม   ให้ชาวบ้านในชุมชนเกาะทราย,https://www.thairath.co.th/news/local/north/2814380,เชียงราย,2024-09-14,ทีมมูลนิธิเพชรเกษม,
2814380,ทีมกู้ภัยลุยฝ่ากระแสน้ำเชี่ยว ส่งอาหาร-น้ำดื่ม   ให้ชาวบ้านในชุมชนเกาะทราย,https://www.thairath.co.th/news/local/north/2814380,เชียงราย,2024-09-14,ทีมตอบโต้ภัยพิบัติมูลนิธิเพชรเกษม,
2814380,ทีมกู้ภัยลุยฝ่ากระแสน้ำเชี่ยว ส่งอาหาร-น้ำดื่ม   ให้ชาวบ้านในชุมชนเกาะทราย,https://www.thairath.co.th/news/local/north/2814380,เชียงราย,2024-09-14,มูลนิธิเพชรเกษม,
2814390,"GISTDA เผยภาพถ่ายแสดงพื้นที่ ""น้ำท่วมเชียงราย""   ส่วนใหญ่เป็นพื้นที่เกษตร-บ้านคน",https://www.thairath.co.th/news/society/2814390,เชียงราย,2024-09-14,<unk>,
2814390,"GISTDA เผยภาพถ่ายแสดงพื้นที่ ""น้ำท่วมเชียงราย""   ส่วนใหญ่เป็นพื้นที่เกษตร-บ้านคน",https://www.thairath.co.th/news/society/2814390,เชียงราย,2024-09-14,เพจเฟซบุ๊ก<unk> สํานักงานพัฒนาเทคโนโลยีอวกาศและภูมิสารสนเทศ(องค์การมหาชน),
2814390,"GISTDA เผยภาพถ่ายแสดงพื้นที่ ""น้ำท่วมเชียงราย""   ส่วนใหญ่เป็นพื้นที่เกษตร-บ้านคน",https://www.thairath.co.th/news/society/2814390,เชียงราย,2024-09-14,<unk>เฟซบุ๊ก<unk>สํานักงานพัฒนาเทคโนโลยีอวกาศและภูมิสารสนเทศ(องค์การมหาชน),
2814394,"""สภากาชาดไทย"" ประกาศเปิดรับสมัครอาสา ร่วมแพ็ค   ""ถุงยังชีพ"" วันละ 20 คน",https://www.thairath.co.th/news/local/2814394,,2024-09-14,สภากาชาดไทยสภากาชาดไทยมูลนิธิอาสาเพื่อนพึ่ง (ภาฯ,
2814394,"""สภากาชาดไทย"" ประกาศเปิดรับสมัครอาสา ร่วมแพ็ค   ""ถุงยังชีพ"" วันละ 20 คน",https://www.thairath.co.th/news/local/2814394,,2024-09-14,สภากาชาดไทย<unk>ha<unk>มูลนิธิอาสาเพื่อนพึ่ง(ภาฯ) ยามยากสภากาชาดไทย,
2814394,"""สภากาชาดไทย"" ประกาศเปิดรับสมัครอาสา ร่วมแพ็ค   ""ถุงยังชีพ"" วันละ 20 คน",https://www.thairath.co.th/news/local/2814394,,2024-09-14,สํานักงานอาสากาชาด,
2814394,"""สภากาชาดไทย"" ประกาศเปิดรับสมัครอาสา ร่วมแพ็ค   ""ถุงยังชีพ"" วันละ 20 คน",https://www.thairath.co.th/news/local/2814394,,2024-09-14,สภากาชาดไทยมูลนิธิอาสาเพื่อนพึ่ง(ภาฯ,
2814394,"""สภากาชาดไทย"" ประกาศเปิดรับสมัครอาสา ร่วมแพ็ค   ""ถุงยังชีพ"" วันละ 20 คน",https://www.thairath.co.th/news/local/2814394,,2024-09-14,สภากาชาดไทย,
2814400,น้ำโขงทะลักท่วม อ.ศรีเชียงใหม่ จ.หนองคาย แล้ว   เร่งอพยพชาวบ้านออกจากพื้นที่,https://www.thairath.co.th/news/local/2814400,เชียงใหม่ | นครราชสีมา | หนองคาย,2024-09-14,หน่วยกู้ภัยฮุก 31,นายพงษ์เทพ มาลาชาสิงห์
2814400,น้ำโขงทะลักท่วม อ.ศรีเชียงใหม่ จ.หนองคาย แล้ว   เร่งอพยพชาวบ้านออกจากพื้นที่,https://www.thairath.co.th/news/local/2814400,เชียงใหม่ | นครราชสีมา | หนองคาย,2024-09-14,หน่วยกู้ภัยฮุก  31 นครราชสีมา,นายพงษ์เทพ มาลาชาสิงห์
2814400,น้ำโขงทะลักท่วม อ.ศรีเชียงใหม่ จ.หนองคาย แล้ว   เร่งอพยพชาวบ้านออกจากพื้นที่,https://www.thairath.co.th/news/local/2814400,เชียงใหม่ | นครราชสีมา | หนองคาย,2024-09-14,ประธานชมรมส่งเสริมการท่องเที่ยว,นายพงษ์เทพ มาลาชาสิงห์
2814400,น้ำโขงทะลักท่วม อ.ศรีเชียงใหม่ จ.หนองคาย แล้ว   เร่งอพยพชาวบ้านออกจากพื้นที่,https://www.thairath.co.th/news/local/2814400,เชียงใหม่ | นครราชสีมา | หนองคาย,2024-09-14,น้ํา,นายพงษ์เทพ มาลาชาสิงห์
2814401,ปากคาดเริ่มอ่วม น้ำโขงไหลเอ่อท่วมลานพญานาค   เร่งตั้งศูนย์ช่วยผู้ประสบภัย,https://www.thairath.co.th/news/local/northeast/2814401,บึงกาฬ,2024-09-14,เทศบาล,นายทวี ชณรงค์ | นายทรงศักดิ์ ทองศรี | นายจุมพฏ วรรณฉัตรสิริ | นายวิ ชาญ แท่นหิน | พันเอก  นิติปกรณ์ คชมหิทธิ์ | นพ.ค.26 | คาด
2814401,ปากคาดเริ่มอ่วม น้ำโขงไหลเอ่อท่วมลานพญานาค   เร่งตั้งศูนย์ช่วยผู้ประสบภัย,https://www.thairath.co.th/news/local/northeast/2814401,บึงกาฬ,2024-09-14,หน่วย,นายทวี ชณรงค์ | นายทรงศักดิ์ ทองศรี | นายจุมพฏ วรรณฉัตรสิริ | นายวิ ชาญ แท่นหิน | พันเอก  นิติปกรณ์ คชมหิทธิ์ | นพ.ค.26 | คาด
2814401,ปากคาดเริ่มอ่วม น้ำโขงไหลเอ่อท่วมลานพญานาค   เร่งตั้งศูนย์ช่วยผู้ประสบภัย,https://www.thairath.co.th/news/local/northeast/2814401,บึงกาฬ,2024-09-14,.มท.,นายทวี ชณรงค์ | นายทรงศักดิ์ ทองศรี | นายจุมพฏ วรรณฉัตรสิริ | นายวิ ชาญ แท่นหิน | พันเอก  นิติปกรณ์ คชมหิทธิ์ | นพ.ค.26 | คาด
2814401,ปากคาดเริ่มอ่วม น้ำโขงไหลเอ่อท่วมลานพญานาค   เร่งตั้งศูนย์ช่วยผู้ประสบภัย,https://www.thairath.co.th/news/local/northeast/2814401,บึงกาฬ,2024-09-14,การศูนย์ป้องกันและบรรเทาสาธารณภัยเขต7,นายทวี ชณรงค์ | นายทรงศักดิ์ ทองศรี | นายจุมพฏ วรรณฉัตรสิริ | นายวิ ชาญ แท่นหิน | พันเอก  นิติปกรณ์ คชมหิทธิ์ | นพ.ค.26 | คาด
2814401,ปากคาดเริ่มอ่วม น้ำโขงไหลเอ่อท่วมลานพญานาค   เร่งตั้งศูนย์ช่วยผู้ประสบภัย,https://www.thairath.co.th/news/local/northeast/2814401,บึงกาฬ,2024-09-14,ปภ.จังหวัดบึงกาฬ,นายทวี ชณรงค์ | นายทรงศักดิ์ ทองศรี | นายจุมพฏ วรรณฉัตรสิริ | นายวิ ชาญ แท่นหิน | พันเอก  นิติปกรณ์ คชมหิทธิ์ | นพ.ค.26 | คาด
2814401,ปากคาดเริ่มอ่วม น้ำโขงไหลเอ่อท่วมลานพญานาค   เร่งตั้งศูนย์ช่วยผู้ประสบภัย,https://www.thairath.co.th/news/local/northeast/2814401,บึงกาฬ,2024-09-14,หน่วยพัฒนาการเคลื่อนที่26สํานักงานพัฒนาภาค 2หน่วยบัญชาการทหารพัฒนา.,นายทวี ชณรงค์ | นายทรงศักดิ์ ทองศรี | นายจุมพฏ วรรณฉัตรสิริ | นายวิ ชาญ แท่นหิน | พันเอก  นิติปกรณ์ คชมหิทธิ์ | นพ.ค.26 | คาด
2814401,ปากคาดเริ่มอ่วม น้ำโขงไหลเอ่อท่วมลานพญานาค   เร่งตั้งศูนย์ช่วยผู้ประสบภัย,https://www.thairath.co.th/news/local/northeast/2814401,บึงกาฬ,2024-09-14,สนภ,นายทวี ชณรงค์ | นายทรงศักดิ์ ทองศรี | นายจุมพฏ วรรณฉัตรสิริ | นายวิ ชาญ แท่นหิน | พันเอก  นิติปกรณ์ คชมหิทธิ์ | นพ.ค.26 | คาด
2814401,ปากคาดเริ่มอ่วม น้ำโขงไหลเอ่อท่วมลานพญานาค   เร่งตั้งศูนย์ช่วยผู้ประสบภัย,https://www.thairath.co.th/news/local/northeast/2814401,บึงกาฬ,2024-09-14,หน่วยบัญชาการทหารพัฒนา,นายทวี ชณรงค์ | นายทรงศักดิ์ ทองศรี | นายจุมพฏ วรรณฉัตรสิริ | นายวิ ชาญ แท่นหิน | พันเอก  นิติปกรณ์ คชมหิทธิ์ | นพ.ค.26 | คาด
2814401,ปากคาดเริ่มอ่วม น้ำโขงไหลเอ่อท่วมลานพญานาค   เร่งตั้งศูนย์ช่วยผู้ประสบภัย,https://www.thairath.co.th/news/local/northeast/2814401,บึงกาฬ,2024-09-14,ปภกรมทหารราบหน่วย,นายทวี ชณรงค์ | นายทรงศักดิ์ ทองศรี | นายจุมพฏ วรรณฉัตรสิริ | นายวิ ชาญ แท่นหิน | พันเอก  นิติปกรณ์ คชมหิทธิ์ | นพ.ค.26 | คาด
2814411,น้ำท่วมเชียงรายเริ่มคลี่คลาย   สะพานข้ามแม่น้ำกกหลายจุด รถสามารถสัญจรได้แล้ว,https://www.thairath.co.th/news/local/north/2814411,,2024-09-14,,นายสมพร อยู่กุด | นายบุญลือ คําน้อย
2814414,ช่วยเหลือสำเร็จ   เคลื่อนย้ายผู้ป่วยรายสุดท้ายออกจากพื้นที่สีแดง   ชุมชนเกาะทราย,https://www.thairath.co.th/news/local/north/2814414,,2024-09-14,ทบ.,... นายธน วัฒน์ ธีรัตนชัย
2814414,ช่วยเหลือสำเร็จ   เคลื่อนย้ายผู้ป่วยรายสุดท้ายออกจากพื้นที่สีแดง   ชุมชนเกาะทราย,https://www.thairath.co.th/news/local/north/2814414,,2024-09-14,มณฑลทหารบก(มทบ.) 37สงครามพิเศษทางนสร.ศูนย์ต่อต้านผู้ก่อการร้ายสากลศตก.,... นายธน วัฒน์ ธีรัตนชัย
2814433,แจ้งปิดสะพานเบลีย์ บริเวณบ้านปางค่า จ.เชียงราย   หลังน้ำป่าไหลซัดเสาค้ำจนชำรุด,https://www.thairath.co.th/news/local/north/2814433,เชียงราย,2024-09-14,แขวงทางหลวงชร.2,นายศุภวิชญ์ จูเปรมปรี
2814433,แจ้งปิดสะพานเบลีย์ บริเวณบ้านปางค่า จ.เชียงราย   หลังน้ำป่าไหลซัดเสาค้ำจนชำรุด,https://www.thairath.co.th/news/local/north/2814433,เชียงราย,2024-09-14,แขวงทางหลวงเชียงรายที่ 2ศูนย์สร้างและบูรณะสะพานที่1,นายศุภวิชญ์ จูเปรมปรี
2814433,แจ้งปิดสะพานเบลีย์ บริเวณบ้านปางค่า จ.เชียงราย   หลังน้ำป่าไหลซัดเสาค้ำจนชำรุด,https://www.thairath.co.th/news/local/north/2814433,เชียงราย,2024-09-14,แขวงทางหลวง,นายศุภวิชญ์ จูเปรมปรี
2814433,แจ้งปิดสะพานเบลีย์ บริเวณบ้านปางค่า จ.เชียงราย   หลังน้ำป่าไหลซัดเสาค้ำจนชำรุด,https://www.thairath.co.th/news/local/north/2814433,เชียงราย,2024-09-14,ที่2,นายศุภวิชญ์ จูเปรมปรี
2814433,แจ้งปิดสะพานเบลีย์ บริเวณบ้านปางค่า จ.เชียงราย   หลังน้ำป่าไหลซัดเสาค้ำจนชำรุด,https://www.thairath.co.th/news/local/north/2814433,เชียงราย,2024-09-14,ศูนย์สร้างและบูรณะสะพานที่1,นายศุภวิชญ์ จูเปรมปรี
2814441,เทศบาลเมืองหนองคาย แจ้งประชาชนย้ายรถไปจอดจุดปลอดภัย   เร่งอพยพขึ้นที่สูง,https://www.thairath.co.th/news/local/northeast/2814441,หนองคาย,2024-09-14,เทศบาล,
2814441,เทศบาลเมืองหนองคาย แจ้งประชาชนย้ายรถไปจอดจุดปลอดภัย   เร่งอพยพขึ้นที่สูง,https://www.thairath.co.th/news/local/northeast/2814441,หนองคาย,2024-09-14,เทศบาลเมือง,
2814441,เทศบาลเมืองหนองคาย แจ้งประชาชนย้ายรถไปจอดจุดปลอดภัย   เร่งอพยพขึ้นที่สูง,https://www.thairath.co.th/news/local/northeast/2814441,หนองคาย,2024-09-14,เทศบาลเมืองหนองคาย,
2814441,เทศบาลเมืองหนองคาย แจ้งประชาชนย้ายรถไปจอดจุดปลอดภัย   เร่งอพยพขึ้นที่สูง,https://www.thairath.co.th/news/local/northeast/2814441,หนองคาย,2024-09-14,เทศบาลเมืองหนองคาย,
2814462,‘หนองคาย’ อ่วม น้ำโขงทะลัก เตือนฝนถล่มซ้ำ   ‘เลย-บึงกาฬ-นครพนม’ จม (คลิป),https://www.thairath.co.th/news/local/2814462,เชียงราย | หนองคาย | อุดรธานี,2024-09-15,อุตุฯ,“ อนุทิน “ นายกฯ อิ ๊ งค์ | “ บิณฑ์ | “ อนุทิน | นายอนุทิน ชาญวีรกูล | นายอนุทิน
2814462,‘หนองคาย’ อ่วม น้ำโขงทะลัก เตือนฝนถล่มซ้ำ   ‘เลย-บึงกาฬ-นครพนม’ จม (คลิป),https://www.thairath.co.th/news/local/2814462,เชียงราย | หนองคาย | อุดรธานี,2024-09-15,มหาดไทย,“ อนุทิน “ นายกฯ อิ ๊ งค์ | “ บิณฑ์ | “ อนุทิน | นายอนุทิน ชาญวีรกูล | นายอนุทิน
2814472,หนองคายจม,https://www.thairath.co.th/news/local/2814472,,2024-09-15,,
2814473,เร่งเคลียร์ถนน,https://www.thairath.co.th/news/local/2814473,เชียงราย,2024-09-15,เทศบาล,
2814483,อุบลราชธานี ส่งหนังสือด่วนที่สุดถึงนายอำเภอริมน้ำ   เตรียมรับสถานการณ์น้ำท่วม,https://www.thairath.co.th/news/local/2814483,อุบลราชธานี,2024-09-15,สํานักงานทรัพยากรน้ําแห่งชาติสนทช.,หลวงตา สิ้นคิด | นาย ชัชวาลย์ เบญจสิริวงศ์
2814483,อุบลราชธานี ส่งหนังสือด่วนที่สุดถึงนายอำเภอริมน้ำ   เตรียมรับสถานการณ์น้ำท่วม,https://www.thairath.co.th/news/local/2814483,อุบลราชธานี,2024-09-15,กเทศมนตรี,หลวงตา สิ้นคิด | นาย ชัชวาลย์ เบญจสิริวงศ์
2814483,อุบลราชธานี ส่งหนังสือด่วนที่สุดถึงนายอำเภอริมน้ำ   เตรียมรับสถานการณ์น้ำท่วม,https://www.thairath.co.th/news/local/2814483,อุบลราชธานี,2024-09-15,กเทศมนตรี,หลวงตา สิ้นคิด | นาย ชัชวาลย์ เบญจสิริวงศ์
2814483,อุบลราชธานี ส่งหนังสือด่วนที่สุดถึงนายอำเภอริมน้ำ   เตรียมรับสถานการณ์น้ำท่วม,https://www.thairath.co.th/news/local/2814483,อุบลราชธานี,2024-09-15,กเทศมนตรี,หลวงตา สิ้นคิด | นาย ชัชวาลย์ เบญจสิริวงศ์
2814483,อุบลราชธานี ส่งหนังสือด่วนที่สุดถึงนายอำเภอริมน้ำ   เตรียมรับสถานการณ์น้ำท่วม,https://www.thairath.co.th/news/local/2814483,อุบลราชธานี,2024-09-15,กเทศมนตรี,หลวงตา สิ้นคิด | นาย ชัชวาลย์ เบญจสิริวงศ์
2814508,"สรุปเหตุน้ำท่วม-ดินถล่ม จ.เชียงราย เสียชีวิต 10 ราย   กระทบ 52,688 ครัวเรือน",https://www.thairath.co.th/news/local/north/2814508,เชียงราย,2024-09-15,ปภ.,นายครรชิต ชมภูแดง
2814511,สร้างเขื่อนป้องกันน้ำท่วม อย่างเป็นรูปธรรม,https://www.thairath.co.th/news/local/2814511,เชียงราย | สุโขทัย,2024-09-16,,นายกฯ แพ ทองธาร
2814517,50 ปี “บันทึก” เชียงราย,https://www.thairath.co.th/news/local/2814517,เชียงราย,2024-09-16,จังหวัด,ว .วัชญาน์
2814517,50 ปี “บันทึก” เชียงราย,https://www.thairath.co.th/news/local/2814517,เชียงราย,2024-09-16,กระทรวง,ว .วัชญาน์
2814520,มหาอุทกภัยเชียงราย ทำไมระบบเตือนภัยไม่ทำงาน?,https://www.thairath.co.th/news/local/2814520,เชียงราย,2024-09-16,“เพจพระลาน,พระบาท สมเด็จพระเ จ้าอยู่หัว  สมเด็จพระ นางเจ้าฯ พระบรม ราชินี
2814520,มหาอุทกภัยเชียงราย ทำไมระบบเตือนภัยไม่ทำงาน?,https://www.thairath.co.th/news/local/2814520,เชียงราย,2024-09-16,กรมฝนหลวงและการบินเกษตร,พระบาท สมเด็จพระเ จ้าอยู่หัว  สมเด็จพระ นางเจ้าฯ พระบรม ราชินี
2814520,มหาอุทกภัยเชียงราย ทำไมระบบเตือนภัยไม่ทำงาน?,https://www.thairath.co.th/news/local/2814520,เชียงราย,2024-09-16,กรมทรัพยากรกระทรวง,พระบาท สมเด็จพระเ จ้าอยู่หัว  สมเด็จพระ นางเจ้าฯ พระบรม ราชินี
2814559,สรุปสถานการณ์สาธารณภัย กระทบ 12 จังหวัด   พร้อมเตือนพื้นที่เฝ้าระวังน้ำท่วม-ดินถล่ม,https://www.thairath.co.th/news/local/2814559,เชียงราย | แม่ฮ่องสอน,2024-09-15,มหาดไทย,นาย สุทธิพงษ์ จุลเจริญ
2814559,สรุปสถานการณ์สาธารณภัย กระทบ 12 จังหวัด   พร้อมเตือนพื้นที่เฝ้าระวังน้ำท่วม-ดินถล่ม,https://www.thairath.co.th/news/local/2814559,เชียงราย | แม่ฮ่องสอน,2024-09-15,รวงมหาดไทยการป้องกันและบรรเทาสาธารณภัยแห่งชาติของกรมป้องกันและบรรเทาสาธารณภัยกระทรวงมหาดไทย,นาย สุทธิพงษ์ จุลเจริญ
2814559,สรุปสถานการณ์สาธารณภัย กระทบ 12 จังหวัด   พร้อมเตือนพื้นที่เฝ้าระวังน้ำท่วม-ดินถล่ม,https://www.thairath.co.th/news/local/2814559,เชียงราย | แม่ฮ่องสอน,2024-09-15,<unk>,นาย สุทธิพงษ์ จุลเจริญ
2814559,สรุปสถานการณ์สาธารณภัย กระทบ 12 จังหวัด   พร้อมเตือนพื้นที่เฝ้าระวังน้ำท่วม-ดินถล่ม,https://www.thairath.co.th/news/local/2814559,เชียงราย | แม่ฮ่องสอน,2024-09-15,<unk>,นาย สุทธิพงษ์ จุลเจริญ
2814633,เชียงรายสลด เซ่นโคลน 11 ศพ จังหวัดริมโขงยังวิกฤติ   นายกฯถกด่วนวันนี้ (คลิป),https://www.thairath.co.th/news/local/2814633,เชียงราย | หนองคาย,2024-09-16,ปภ.,นายกฯ อิ ๊งค์ | นายครรชิต ชมภูแดง
2814633,เชียงรายสลด เซ่นโคลน 11 ศพ จังหวัดริมโขงยังวิกฤติ   นายกฯถกด่วนวันนี้ (คลิป),https://www.thairath.co.th/news/local/2814633,เชียงราย | หนองคาย,2024-09-16,มท.1บกปภ.ช.,นายกฯ อิ ๊งค์ | นายครรชิต ชมภูแดง
2814633,เชียงรายสลด เซ่นโคลน 11 ศพ จังหวัดริมโขงยังวิกฤติ   นายกฯถกด่วนวันนี้ (คลิป),https://www.thairath.co.th/news/local/2814633,เชียงราย | หนองคาย,2024-09-16,สํานักงานป้องกันและบรรเทาสาธารณภัยจังหวัด,นายกฯ อิ ๊งค์ | นายครรชิต ชมภูแดง
2814633,เชียงรายสลด เซ่นโคลน 11 ศพ จังหวัดริมโขงยังวิกฤติ   นายกฯถกด่วนวันนี้ (คลิป),https://www.thairath.co.th/news/local/2814633,เชียงราย | หนองคาย,2024-09-16,ปภ.จ.เชียงราย,นายกฯ อิ ๊งค์ | นายครรชิต ชมภูแดง
2814641,"หนักสุดในรอบ 16 ปี ศรีเชียงใหม่อ่วม ""น้ำโขง""   ทะลักท่วม 4 ตำบล เสียชีวิต 1 ศพ",https://www.thairath.co.th/news/local/2814641,เชียงใหม่ | หนองคาย,2024-09-16,อส.,โดยนายจรัญ กลางประดิษฐ์ | นางสมานต์
2814644,น้ำโขงหนุนสูง ผู้ว่าฯ เผยอีกไม่กี่วันน้ำถึงอุบลฯ   สั่งตั้งศูนย์อพยพแล้ว 32 จุด,https://www.thairath.co.th/news/local/2814644,นครพนม | อุบลราชธานี,2024-09-16,การจังหวัด,นายศุภศิษย์ กอเจริญยศ
2814644,น้ำโขงหนุนสูง ผู้ว่าฯ เผยอีกไม่กี่วันน้ำถึงอุบลฯ   สั่งตั้งศูนย์อพยพแล้ว 32 จุด,https://www.thairath.co.th/news/local/2814644,นครพนม | อุบลราชธานี,2024-09-16,ด้านป้องกันและบรรเทาสาธารณภัย,นายศุภศิษย์ กอเจริญยศ
2814647,เร่งฟื้นฟู,https://www.thairath.co.th/news/local/2814647,,2024-09-16,ฉก.ทัพเจ้าตาก,
2814647,เร่งฟื้นฟู,https://www.thairath.co.th/news/local/2814647,,2024-09-16,ปภ.,
2814665,"""น้ำโขงบึงกาฬ"" ล้อมพื้นที่เกษตรอ่วม   ประกาศประสบอุทกภัย 5 อำเภอ",https://www.thairath.co.th/news/local/2814665,บึงกาฬ,2024-09-16,ป้องกันและบรรเทาสาธารณภัยปภ.,
2814665,"""น้ำโขงบึงกาฬ"" ล้อมพื้นที่เกษตรอ่วม   ประกาศประสบอุทกภัย 5 อำเภอ",https://www.thairath.co.th/news/local/2814665,บึงกาฬ,2024-09-16,ป้องกันและบรรเทาเทศบาลเมืองบึงกาฬปภ.,
2814665,"""น้ำโขงบึงกาฬ"" ล้อมพื้นที่เกษตรอ่วม   ประกาศประสบอุทกภัย 5 อำเภอ",https://www.thairath.co.th/news/local/2814665,บึงกาฬ,2024-09-16,เทศบาลปภ. บึงกาฬชลประทานบึงกาฬ,
2814679,"ฝนยังตกต่อเนื่อง น้ำไหลบ่าท่วมหลายพื้นที่ใน ""สตูล""   ชาวบ้านใช้ชีวิตลุยน้ำ",https://www.thairath.co.th/news/local/south/2814679,สตูล,2024-09-16,,น . ส .ฟ าติมะ ปังแลมาปุเลา | ลุง
2814695,นครพนม 4 อำเภอชายแดนติดน้ำโขง ยังรับน้ำไหว   ท่วมพื้นที่ส่วนน้อย,https://www.thairath.co.th/news/local/northeast/2814695,นครพนม,2024-09-16,,
2814698,อัปเดตน้ำท่วมเชียงราย ตาย 12 ศพ แม่น้ำสายลดลง 50   ซม.,https://www.thairath.co.th/news/local/north/2814698,,2024-09-16,สํานักงานป้องกันและบรรเทาสาธารณภัยเชียงราย,
2814705,ผู้ว่าฯ ให้ความมั่นใจชาวบ้าน   ยืนยันระดับน้ำโขงไม่กระทบมุกดาหาร,https://www.thairath.co.th/news/local/northeast/2814705,มุกดาหาร,2024-09-16,เทศบาล,นายวรญาณ บุญณราช
2814730,"""แม่น้ำโขง"" ที่เชียงคาน ลดลงทุกชั่วโมง   เฝ้าจับตามวลน้ำจากเขื่อนในลาว-พายุ",https://www.thairath.co.th/news/local/northeast/2814730,เลย | หนองคาย,2024-09-16,,
2814740,น้ำท่วมเชียงราย เตือนภัยช้า คร่าชีวิตคน   ชาวบ้านสับสน รัฐสื่อสารไม่ชัดเจน,https://www.thairath.co.th/scoop/interview/2814740,เชียงราย,2024-09-16,ศปถ.เชียงราย,
2814740,น้ำท่วมเชียงราย เตือนภัยช้า คร่าชีวิตคน   ชาวบ้านสับสน รัฐสื่อสารไม่ชัดเจน,https://www.thairath.co.th/scoop/interview/2814740,เชียงราย,2024-09-16,เทศบาลนคร,
2814740,น้ำท่วมเชียงราย เตือนภัยช้า คร่าชีวิตคน   ชาวบ้านสับสน รัฐสื่อสารไม่ชัดเจน,https://www.thairath.co.th/scoop/interview/2814740,เชียงราย,2024-09-16,สํานักงานป้องกันและบรรเทาสาธารณภัยเชียงราย,
2814784,6 ล้อขับฝ่ากระแสน้ำท่วม ที่หนองคาย   ทำกระจกบ้าน-ร้านค้า แตกเสียหายตลอดแนว,https://www.thairath.co.th/news/local/northeast/2814784,,2024-09-16,,พ . ต . อ . ยุทธนา งามชัด
